"Accession_ID","Season","Block","Rep","DSR","Accession","Origin","Species"
"100",2,1,4,4,"PI 662712","Italy","oleracea"
"100",2,2,4,3,"PI 662712","Italy","oleracea"
"100",2,3,4,4,"PI 662712","Italy","oleracea"
"100",2,1,5,6,"PI 662712","Italy","oleracea"
"100",2,2,5,4,"PI 662712","Italy","oleracea"
"100",2,3,5,5,"PI 662712","Italy","oleracea"
"101",1,1,1,5,"PI 687047","Italy","oleracea"
"101",1,2,1,6,"PI 687047","Italy","oleracea"
"101",1,3,1,4,"PI 687047","Italy","oleracea"
"101",1,1,2,5,"PI 687047","Italy","oleracea"
"101",1,2,2,8,"PI 687047","Italy","oleracea"
"101",1,3,2,6,"PI 687047","Italy","oleracea"
"101",2,1,3,3,"PI 687047","Italy","oleracea"
"101",2,2,3,1,"PI 687047","Italy","oleracea"
"101",2,3,3,2,"PI 687047","Italy","oleracea"
"101",2,1,4,5,"PI 687047","Italy","oleracea"
"101",2,2,4,4,"PI 687047","Italy","oleracea"
"101",2,3,4,4,"PI 687047","Italy","oleracea"
"101",2,1,5,7,"PI 687047","Italy","oleracea"
"101",2,2,5,6,"PI 687047","Italy","oleracea"
"101",2,3,5,5,"PI 687047","Italy","oleracea"
"102",1,1,1,5,"PI 662531","Italy","oleracea"
"102",1,2,1,1,"PI 662531","Italy","oleracea"
"102",1,3,1,5,"PI 662531","Italy","oleracea"
"102",1,1,2,4,"PI 662531","Italy","oleracea"
"102",1,2,2,1,"PI 662531","Italy","oleracea"
"102",1,3,2,6,"PI 662531","Italy","oleracea"
"102",2,1,3,2,"PI 662531","Italy","oleracea"
"102",2,2,3,1,"PI 662531","Italy","oleracea"
"102",2,3,3,1,"PI 662531","Italy","oleracea"
"102",2,1,4,5,"PI 662531","Italy","oleracea"
"102",2,2,4,4,"PI 662531","Italy","oleracea"
"102",2,3,4,3,"PI 662531","Italy","oleracea"
"102",2,1,5,7,"PI 662531","Italy","oleracea"
"102",2,2,5,5,"PI 662531","Italy","oleracea"
"102",2,3,5,4,"PI 662531","Italy","oleracea"
"103",1,1,1,5,"PI 687082","Taiwan","oleracea"
"103",1,2,1,6,"PI 687082","Taiwan","oleracea"
"103",1,3,1,6,"PI 687082","Taiwan","oleracea"
"103",1,1,2,6,"PI 687082","Taiwan","oleracea"
"103",1,2,2,4,"PI 687082","Taiwan","oleracea"
"103",1,3,2,7,"PI 687082","Taiwan","oleracea"
"103",2,1,3,2,"PI 687082","Taiwan","oleracea"
"103",2,2,3,3,"PI 687082","Taiwan","oleracea"
"103",2,3,3,2,"PI 687082","Taiwan","oleracea"
"103",2,1,4,5,"PI 687082","Taiwan","oleracea"
"103",2,2,4,4,"PI 687082","Taiwan","oleracea"
"103",2,3,4,4,"PI 687082","Taiwan","oleracea"
"103",2,1,5,8,"PI 687082","Taiwan","oleracea"
"103",2,2,5,4,"PI 687082","Taiwan","oleracea"
"103",2,3,5,5,"PI 687082","Taiwan","oleracea"
"104",1,1,1,5,"PI 687055","United States","oleracea"
"104",1,2,1,8,"PI 687055","United States","oleracea"
"104",1,3,1,5,"PI 687055","United States","oleracea"
"104",1,1,2,10,"PI 687055","United States","oleracea"
"104",1,2,2,10,"PI 687055","United States","oleracea"
"104",1,3,2,7,"PI 687055","United States","oleracea"
"104",2,1,3,1,"PI 687055","United States","oleracea"
"104",2,2,3,1,"PI 687055","United States","oleracea"
"104",2,3,3,2,"PI 687055","United States","oleracea"
"104",2,1,4,4,"PI 687055","United States","oleracea"
"104",2,2,4,6,"PI 687055","United States","oleracea"
"104",2,3,4,3,"PI 687055","United States","oleracea"
"104",2,1,5,6,"PI 687055","United States","oleracea"
"104",2,2,5,6,"PI 687055","United States","oleracea"
"104",2,3,5,4,"PI 687055","United States","oleracea"
"105",1,1,1,7,"PI 687041","United States","oleracea"
"105",1,2,1,8,"PI 687041","United States","oleracea"
"105",1,3,1,4,"PI 687041","United States","oleracea"
"105",1,1,2,9,"PI 687041","United States","oleracea"
"105",1,2,2,7,"PI 687041","United States","oleracea"
"105",1,3,2,6,"PI 687041","United States","oleracea"
"105",2,1,3,2,"PI 687041","United States","oleracea"
"105",2,2,3,1,"PI 687041","United States","oleracea"
"105",2,3,3,1,"PI 687041","United States","oleracea"
"105",2,1,4,5,"PI 687041","United States","oleracea"
"105",2,2,4,5,"PI 687041","United States","oleracea"
"105",2,3,4,3,"PI 687041","United States","oleracea"
"105",2,1,5,6,"PI 687041","United States","oleracea"
"105",2,2,5,7,"PI 687041","United States","oleracea"
"105",2,3,5,5,"PI 687041","United States","oleracea"
"106",1,1,1,6,"PI 662792","Armenia","oleracea"
"106",1,2,1,6,"PI 662792","Armenia","oleracea"
"106",1,3,1,6,"PI 662792","Armenia","oleracea"
"106",1,1,2,7,"PI 662792","Armenia","oleracea"
"106",1,2,2,7,"PI 662792","Armenia","oleracea"
"106",1,3,2,5,"PI 662792","Armenia","oleracea"
"106",2,1,3,4,"PI 662792","Armenia","oleracea"
"106",2,2,3,NA,"PI 662792","Armenia","oleracea"
"106",2,3,3,NA,"PI 662792","Armenia","oleracea"
"106",2,1,4,6,"PI 662792","Armenia","oleracea"
"106",2,2,4,NA,"PI 662792","Armenia","oleracea"
"106",2,3,4,NA,"PI 662792","Armenia","oleracea"
"106",2,1,5,7,"PI 662792","Armenia","oleracea"
"106",2,2,5,NA,"PI 662792","Armenia","oleracea"
"106",2,3,5,NA,"PI 662792","Armenia","oleracea"
"107",1,1,1,6,"PI 662641","Kazakhstan","oleracea"
"107",1,2,1,2,"PI 662641","Kazakhstan","oleracea"
"107",1,3,1,3,"PI 662641","Kazakhstan","oleracea"
"107",1,1,2,6,"PI 662641","Kazakhstan","oleracea"
"107",1,2,2,5,"PI 662641","Kazakhstan","oleracea"
"107",1,3,2,6,"PI 662641","Kazakhstan","oleracea"
"107",2,1,3,3,"PI 662641","Kazakhstan","oleracea"
"107",2,2,3,2,"PI 662641","Kazakhstan","oleracea"
"107",2,3,3,2,"PI 662641","Kazakhstan","oleracea"
"107",2,1,4,4,"PI 662641","Kazakhstan","oleracea"
"107",2,2,4,4,"PI 662641","Kazakhstan","oleracea"
"107",2,3,4,5,"PI 662641","Kazakhstan","oleracea"
"107",2,1,5,7,"PI 662641","Kazakhstan","oleracea"
"107",2,2,5,5,"PI 662641","Kazakhstan","oleracea"
"107",2,3,5,5,"PI 662641","Kazakhstan","oleracea"
"108",1,1,1,6,"PI 687074","Taiwan","oleracea"
"108",1,2,1,6,"PI 687074","Taiwan","oleracea"
"108",1,3,1,2,"PI 687074","Taiwan","oleracea"
"108",1,1,2,3,"PI 687074","Taiwan","oleracea"
"108",1,2,2,8,"PI 687074","Taiwan","oleracea"
"108",1,3,2,6,"PI 687074","Taiwan","oleracea"
"108",2,1,3,2,"PI 687074","Taiwan","oleracea"
"108",2,2,3,3,"PI 687074","Taiwan","oleracea"
"108",2,3,3,1,"PI 687074","Taiwan","oleracea"
"108",2,1,4,4,"PI 687074","Taiwan","oleracea"
"108",2,2,4,5,"PI 687074","Taiwan","oleracea"
"108",2,3,4,4,"PI 687074","Taiwan","oleracea"
"108",2,1,5,5,"PI 687074","Taiwan","oleracea"
"108",2,2,5,7,"PI 687074","Taiwan","oleracea"
"108",2,3,5,5,"PI 687074","Taiwan","oleracea"
"109",1,1,1,5,"PI 662705","Serbia","oleracea"
"109",1,2,1,6,"PI 662705","Serbia","oleracea"
"109",1,3,1,3,"PI 662705","Serbia","oleracea"
"109",1,1,2,4,"PI 662705","Serbia","oleracea"
"109",1,2,2,9,"PI 662705","Serbia","oleracea"
"109",1,3,2,5,"PI 662705","Serbia","oleracea"
"109",2,1,3,4,"PI 662705","Serbia","oleracea"
"109",2,2,3,4,"PI 662705","Serbia","oleracea"
"109",2,3,3,3,"PI 662705","Serbia","oleracea"
"109",2,1,4,5,"PI 662705","Serbia","oleracea"
"109",2,2,4,5,"PI 662705","Serbia","oleracea"
"109",2,3,4,5,"PI 662705","Serbia","oleracea"
"109",2,1,5,6,"PI 662705","Serbia","oleracea"
"109",2,2,5,6,"PI 662705","Serbia","oleracea"
"109",2,3,5,3,"PI 662705","Serbia","oleracea"
"110",1,1,1,6,"PI 687048","China","oleracea"
"110",1,2,1,7,"PI 687048","China","oleracea"
"110",1,3,1,5,"PI 687048","China","oleracea"
"110",1,1,2,4,"PI 687048","China","oleracea"
"110",1,2,2,7,"PI 687048","China","oleracea"
"110",1,3,2,7,"PI 687048","China","oleracea"
"110",2,1,3,3,"PI 687048","China","oleracea"
"110",2,2,3,1,"PI 687048","China","oleracea"
"110",2,3,3,2,"PI 687048","China","oleracea"
"110",2,1,4,4,"PI 687048","China","oleracea"
"110",2,2,4,3,"PI 687048","China","oleracea"
"110",2,3,4,4,"PI 687048","China","oleracea"
"110",2,1,5,6,"PI 687048","China","oleracea"
"110",2,2,5,4,"PI 687048","China","oleracea"
"110",2,3,5,4,"PI 687048","China","oleracea"
"111",1,1,1,6,"PI 688226","United Kingdom","oleracea"
"111",1,2,1,6,"PI 688226","United Kingdom","oleracea"
"111",1,3,1,3,"PI 688226","United Kingdom","oleracea"
"111",1,1,2,5,"PI 688226","United Kingdom","oleracea"
"111",1,2,2,8,"PI 688226","United Kingdom","oleracea"
"111",1,3,2,NA,"PI 688226","United Kingdom","oleracea"
"111",2,1,3,3,"PI 688226","United Kingdom","oleracea"
"111",2,2,3,1,"PI 688226","United Kingdom","oleracea"
"111",2,3,3,1,"PI 688226","United Kingdom","oleracea"
"111",2,1,4,4,"PI 688226","United Kingdom","oleracea"
"111",2,2,4,4,"PI 688226","United Kingdom","oleracea"
"111",2,3,4,3,"PI 688226","United Kingdom","oleracea"
"111",2,1,5,5,"PI 688226","United Kingdom","oleracea"
"111",2,2,5,4,"PI 688226","United Kingdom","oleracea"
"111",2,3,5,4,"PI 688226","United Kingdom","oleracea"
"112",1,1,1,5,"PI 507854","Hungary","oleracea"
"112",1,2,1,2,"PI 507854","Hungary","oleracea"
"112",1,3,1,4,"PI 507854","Hungary","oleracea"
"112",1,1,2,7,"PI 507854","Hungary","oleracea"
"112",1,2,2,4,"PI 507854","Hungary","oleracea"
"112",1,3,2,3,"PI 507854","Hungary","oleracea"
"112",2,1,3,3,"PI 507854","Hungary","oleracea"
"112",2,2,3,1,"PI 507854","Hungary","oleracea"
"112",2,3,3,2,"PI 507854","Hungary","oleracea"
"112",2,1,4,4,"PI 507854","Hungary","oleracea"
"112",2,2,4,3,"PI 507854","Hungary","oleracea"
"112",2,3,4,3,"PI 507854","Hungary","oleracea"
"112",2,1,5,6,"PI 507854","Hungary","oleracea"
"112",2,2,5,4,"PI 507854","Hungary","oleracea"
"112",2,3,5,2,"PI 507854","Hungary","oleracea"
"113",1,1,1,6,"PI 508411","South Korea","oleracea"
"113",1,2,1,6,"PI 508411","South Korea","oleracea"
"113",1,3,1,6,"PI 508411","South Korea","oleracea"
"113",1,1,2,5,"PI 508411","South Korea","oleracea"
"113",1,2,2,7,"PI 508411","South Korea","oleracea"
"113",1,3,2,8,"PI 508411","South Korea","oleracea"
"113",2,1,3,2,"PI 508411","South Korea","oleracea"
"113",2,2,3,2,"PI 508411","South Korea","oleracea"
"113",2,3,3,4,"PI 508411","South Korea","oleracea"
"113",2,1,4,4,"PI 508411","South Korea","oleracea"
"113",2,2,4,5,"PI 508411","South Korea","oleracea"
"113",2,3,4,5,"PI 508411","South Korea","oleracea"
"113",2,1,5,4,"PI 508411","South Korea","oleracea"
"113",2,2,5,6,"PI 508411","South Korea","oleracea"
"113",2,3,5,5,"PI 508411","South Korea","oleracea"
"114",1,1,1,7,"PI 508413","South Korea","oleracea"
"114",1,2,1,6,"PI 508413","South Korea","oleracea"
"114",1,3,1,4,"PI 508413","South Korea","oleracea"
"114",1,1,2,7,"PI 508413","South Korea","oleracea"
"114",1,2,2,8,"PI 508413","South Korea","oleracea"
"114",1,3,2,2,"PI 508413","South Korea","oleracea"
"114",2,1,3,3,"PI 508413","South Korea","oleracea"
"114",2,2,3,1,"PI 508413","South Korea","oleracea"
"114",2,3,3,2,"PI 508413","South Korea","oleracea"
"114",2,1,4,4,"PI 508413","South Korea","oleracea"
"114",2,2,4,4,"PI 508413","South Korea","oleracea"
"114",2,3,4,5,"PI 508413","South Korea","oleracea"
"114",2,1,5,4,"PI 508413","South Korea","oleracea"
"114",2,2,5,4,"PI 508413","South Korea","oleracea"
"114",2,3,5,5,"PI 508413","South Korea","oleracea"
"115",1,1,1,5,"PI 414936","South Africa","oleracea"
"115",1,2,1,1,"PI 414936","South Africa","oleracea"
"115",1,3,1,4,"PI 414936","South Africa","oleracea"
"115",1,1,2,5,"PI 414936","South Africa","oleracea"
"115",1,2,2,8,"PI 414936","South Africa","oleracea"
"115",1,3,2,4,"PI 414936","South Africa","oleracea"
"115",2,1,3,2,"PI 414936","South Africa","oleracea"
"115",2,2,3,1,"PI 414936","South Africa","oleracea"
"115",2,3,3,1,"PI 414936","South Africa","oleracea"
"115",2,1,4,4,"PI 414936","South Africa","oleracea"
"115",2,2,4,4,"PI 414936","South Africa","oleracea"
"115",2,3,4,4,"PI 414936","South Africa","oleracea"
"115",2,1,5,5,"PI 414936","South Africa","oleracea"
"115",2,2,5,4,"PI 414936","South Africa","oleracea"
"115",2,3,5,5,"PI 414936","South Africa","oleracea"
"116",1,1,1,5,"PI 379108","North Macedonia","oleracea"
"116",1,2,1,6,"PI 379108","North Macedonia","oleracea"
"116",1,3,1,5,"PI 379108","North Macedonia","oleracea"
"116",1,1,2,6,"PI 379108","North Macedonia","oleracea"
"116",1,2,2,4,"PI 379108","North Macedonia","oleracea"
"116",1,3,2,5,"PI 379108","North Macedonia","oleracea"
"116",2,1,3,2,"PI 379108","North Macedonia","oleracea"
"116",2,2,3,2,"PI 379108","North Macedonia","oleracea"
"116",2,3,3,3,"PI 379108","North Macedonia","oleracea"
"116",2,1,4,4,"PI 379108","North Macedonia","oleracea"
"116",2,2,4,5,"PI 379108","North Macedonia","oleracea"
"116",2,3,4,5,"PI 379108","North Macedonia","oleracea"
"116",2,1,5,6,"PI 379108","North Macedonia","oleracea"
"116",2,2,5,4,"PI 379108","North Macedonia","oleracea"
"116",2,3,5,6,"PI 379108","North Macedonia","oleracea"
"117",1,1,1,6,"PI 372913","Japan","oleracea"
"117",1,2,1,5,"PI 372913","Japan","oleracea"
"117",1,3,1,3,"PI 372913","Japan","oleracea"
"117",1,1,2,7,"PI 372913","Japan","oleracea"
"117",1,2,2,7,"PI 372913","Japan","oleracea"
"117",1,3,2,4,"PI 372913","Japan","oleracea"
"117",2,1,3,4,"PI 372913","Japan","oleracea"
"117",2,2,3,2,"PI 372913","Japan","oleracea"
"117",2,3,3,2,"PI 372913","Japan","oleracea"
"117",2,1,4,5,"PI 372913","Japan","oleracea"
"117",2,2,4,4,"PI 372913","Japan","oleracea"
"117",2,3,4,3,"PI 372913","Japan","oleracea"
"117",2,1,5,5,"PI 372913","Japan","oleracea"
"117",2,2,5,6,"PI 372913","Japan","oleracea"
"117",2,3,5,3,"PI 372913","Japan","oleracea"
"118",1,1,1,6,"PI 358284","Ethiopia","oleracea"
"118",1,2,1,2,"PI 358284","Ethiopia","oleracea"
"118",1,3,1,8,"PI 358284","Ethiopia","oleracea"
"118",1,1,2,7,"PI 358284","Ethiopia","oleracea"
"118",1,2,2,9,"PI 358284","Ethiopia","oleracea"
"118",1,3,2,10,"PI 358284","Ethiopia","oleracea"
"118",2,1,3,1,"PI 358284","Ethiopia","oleracea"
"118",2,2,3,1,"PI 358284","Ethiopia","oleracea"
"118",2,3,3,2,"PI 358284","Ethiopia","oleracea"
"118",2,1,4,4,"PI 358284","Ethiopia","oleracea"
"118",2,2,4,4,"PI 358284","Ethiopia","oleracea"
"118",2,3,4,4,"PI 358284","Ethiopia","oleracea"
"118",2,1,5,6,"PI 358284","Ethiopia","oleracea"
"118",2,2,5,7,"PI 358284","Ethiopia","oleracea"
"118",2,3,5,6,"PI 358284","Ethiopia","oleracea"
"119",1,1,1,6,"PI 344065","Turkey","oleracea"
"119",1,2,1,4,"PI 344065","Turkey","oleracea"
"119",1,3,1,6,"PI 344065","Turkey","oleracea"
"119",1,1,2,7,"PI 344065","Turkey","oleracea"
"119",1,2,2,4,"PI 344065","Turkey","oleracea"
"119",1,3,2,8,"PI 344065","Turkey","oleracea"
"119",2,1,3,2,"PI 344065","Turkey","oleracea"
"119",2,2,3,NA,"PI 344065","Turkey","oleracea"
"119",2,3,3,NA,"PI 344065","Turkey","oleracea"
"119",2,1,4,4,"PI 344065","Turkey","oleracea"
"119",2,2,4,NA,"PI 344065","Turkey","oleracea"
"119",2,3,4,NA,"PI 344065","Turkey","oleracea"
"119",2,1,5,4,"PI 344065","Turkey","oleracea"
"119",2,2,5,NA,"PI 344065","Turkey","oleracea"
"119",2,3,5,NA,"PI 344065","Turkey","oleracea"
"120",1,1,1,6,"PI 343488","Sweden","oleracea"
"120",1,2,1,7,"PI 343488","Sweden","oleracea"
"120",1,3,1,6,"PI 343488","Sweden","oleracea"
"120",1,1,2,4,"PI 343488","Sweden","oleracea"
"120",1,2,2,8,"PI 343488","Sweden","oleracea"
"120",1,3,2,6,"PI 343488","Sweden","oleracea"
"120",2,1,3,2,"PI 343488","Sweden","oleracea"
"120",2,2,3,2,"PI 343488","Sweden","oleracea"
"120",2,3,3,2,"PI 343488","Sweden","oleracea"
"120",2,1,4,4,"PI 343488","Sweden","oleracea"
"120",2,2,4,4,"PI 343488","Sweden","oleracea"
"120",2,3,4,4,"PI 343488","Sweden","oleracea"
"120",2,1,5,6,"PI 343488","Sweden","oleracea"
"120",2,2,5,4,"PI 343488","Sweden","oleracea"
"120",2,3,5,4,"PI 343488","Sweden","oleracea"
"121",1,1,1,5,"PI 343489","Uzbekistan","oleracea"
"121",1,2,1,5,"PI 343489","Uzbekistan","oleracea"
"121",1,3,1,3,"PI 343489","Uzbekistan","oleracea"
"121",1,1,2,5,"PI 343489","Uzbekistan","oleracea"
"121",1,2,2,5,"PI 343489","Uzbekistan","oleracea"
"121",1,3,2,5,"PI 343489","Uzbekistan","oleracea"
"121",2,1,3,2,"PI 343489","Uzbekistan","oleracea"
"121",2,2,3,2,"PI 343489","Uzbekistan","oleracea"
"121",2,3,3,1,"PI 343489","Uzbekistan","oleracea"
"121",2,1,4,4,"PI 343489","Uzbekistan","oleracea"
"121",2,2,4,4,"PI 343489","Uzbekistan","oleracea"
"121",2,3,4,3,"PI 343489","Uzbekistan","oleracea"
"121",2,1,5,7,"PI 343489","Uzbekistan","oleracea"
"121",2,2,5,5,"PI 343489","Uzbekistan","oleracea"
"121",2,3,5,4,"PI 343489","Uzbekistan","oleracea"
"122",1,1,1,6,"PI 343494","Kazakhstan","oleracea"
"122",1,2,1,7,"PI 343494","Kazakhstan","oleracea"
"122",1,3,1,5,"PI 343494","Kazakhstan","oleracea"
"122",1,1,2,4,"PI 343494","Kazakhstan","oleracea"
"122",1,2,2,7,"PI 343494","Kazakhstan","oleracea"
"122",1,3,2,7,"PI 343494","Kazakhstan","oleracea"
"122",2,1,3,2,"PI 343494","Kazakhstan","oleracea"
"122",2,2,3,2,"PI 343494","Kazakhstan","oleracea"
"122",2,3,3,2,"PI 343494","Kazakhstan","oleracea"
"122",2,1,4,4,"PI 343494","Kazakhstan","oleracea"
"122",2,2,4,3,"PI 343494","Kazakhstan","oleracea"
"122",2,3,4,4,"PI 343494","Kazakhstan","oleracea"
"122",2,1,5,5,"PI 343494","Kazakhstan","oleracea"
"122",2,2,5,2,"PI 343494","Kazakhstan","oleracea"
"122",2,3,5,4,"PI 343494","Kazakhstan","oleracea"
"123",1,1,1,4,"PI 343514","Romania","oleracea"
"123",1,2,1,7,"PI 343514","Romania","oleracea"
"123",1,3,1,5,"PI 343514","Romania","oleracea"
"123",1,1,2,1,"PI 343514","Romania","oleracea"
"123",1,2,2,8,"PI 343514","Romania","oleracea"
"123",1,3,2,4,"PI 343514","Romania","oleracea"
"123",2,1,3,NA,"PI 343514","Romania","oleracea"
"123",2,2,3,3,"PI 343514","Romania","oleracea"
"123",2,3,3,1,"PI 343514","Romania","oleracea"
"123",2,1,4,NA,"PI 343514","Romania","oleracea"
"123",2,2,4,3,"PI 343514","Romania","oleracea"
"123",2,3,4,4,"PI 343514","Romania","oleracea"
"123",2,1,5,6,"PI 343514","Romania","oleracea"
"123",2,2,5,3,"PI 343514","Romania","oleracea"
"123",2,3,5,4,"PI 343514","Romania","oleracea"
"124",1,1,1,6,"PI 343529","Ukraine","oleracea"
"124",1,2,1,2,"PI 343529","Ukraine","oleracea"
"124",1,3,1,4,"PI 343529","Ukraine","oleracea"
"124",1,1,2,6,"PI 343529","Ukraine","oleracea"
"124",1,2,2,3,"PI 343529","Ukraine","oleracea"
"124",1,3,2,5,"PI 343529","Ukraine","oleracea"
"124",2,1,3,2,"PI 343529","Ukraine","oleracea"
"124",2,2,3,2,"PI 343529","Ukraine","oleracea"
"124",2,3,3,3,"PI 343529","Ukraine","oleracea"
"124",2,1,4,5,"PI 343529","Ukraine","oleracea"
"124",2,2,4,4,"PI 343529","Ukraine","oleracea"
"124",2,3,4,3,"PI 343529","Ukraine","oleracea"
"124",2,1,5,5,"PI 343529","Ukraine","oleracea"
"124",2,2,5,5,"PI 343529","Ukraine","oleracea"
"124",2,3,5,3,"PI 343529","Ukraine","oleracea"
"125",1,1,1,NA,"PI 343536","Georgia","oleracea"
"125",1,2,1,NA,"PI 343536","Georgia","oleracea"
"125",1,3,1,NA,"PI 343536","Georgia","oleracea"
"125",1,1,2,NA,"PI 343536","Georgia","oleracea"
"125",1,2,2,NA,"PI 343536","Georgia","oleracea"
"125",1,3,2,NA,"PI 343536","Georgia","oleracea"
"125",2,1,3,1,"PI 343536","Georgia","oleracea"
"125",2,2,3,NA,"PI 343536","Georgia","oleracea"
"125",2,3,3,10,"PI 343536","Georgia","oleracea"
"125",2,1,4,NA,"PI 343536","Georgia","oleracea"
"125",2,2,4,NA,"PI 343536","Georgia","oleracea"
"125",2,3,4,NA,"PI 343536","Georgia","oleracea"
"125",2,1,5,NA,"PI 343536","Georgia","oleracea"
"125",2,2,5,NA,"PI 343536","Georgia","oleracea"
"125",2,3,5,NA,"PI 343536","Georgia","oleracea"
"126",1,1,1,7,"PI 343537","Armenia","oleracea"
"126",1,2,1,7,"PI 343537","Armenia","oleracea"
"126",1,3,1,3,"PI 343537","Armenia","oleracea"
"126",1,1,2,6,"PI 343537","Armenia","oleracea"
"126",1,2,2,6,"PI 343537","Armenia","oleracea"
"126",1,3,2,5,"PI 343537","Armenia","oleracea"
"126",2,1,3,NA,"PI 343537","Armenia","oleracea"
"126",2,2,3,NA,"PI 343537","Armenia","oleracea"
"126",2,3,3,NA,"PI 343537","Armenia","oleracea"
"126",2,1,4,NA,"PI 343537","Armenia","oleracea"
"126",2,2,4,NA,"PI 343537","Armenia","oleracea"
"126",2,3,4,NA,"PI 343537","Armenia","oleracea"
"126",2,1,5,NA,"PI 343537","Armenia","oleracea"
"126",2,2,5,NA,"PI 343537","Armenia","oleracea"
"126",2,3,5,NA,"PI 343537","Armenia","oleracea"
"127",1,1,1,2,"PI 343560","Bulgaria","oleracea"
"127",1,2,1,3,"PI 343560","Bulgaria","oleracea"
"127",1,3,1,4,"PI 343560","Bulgaria","oleracea"
"127",1,1,2,2,"PI 343560","Bulgaria","oleracea"
"127",1,2,2,2,"PI 343560","Bulgaria","oleracea"
"127",1,3,2,2,"PI 343560","Bulgaria","oleracea"
"127",2,1,3,2,"PI 343560","Bulgaria","oleracea"
"127",2,2,3,1,"PI 343560","Bulgaria","oleracea"
"127",2,3,3,3,"PI 343560","Bulgaria","oleracea"
"127",2,1,4,4,"PI 343560","Bulgaria","oleracea"
"127",2,2,4,4,"PI 343560","Bulgaria","oleracea"
"127",2,3,4,4,"PI 343560","Bulgaria","oleracea"
"127",2,1,5,6,"PI 343560","Bulgaria","oleracea"
"127",2,2,5,3,"PI 343560","Bulgaria","oleracea"
"127",2,3,5,5,"PI 343560","Bulgaria","oleracea"
"128",1,1,1,5,"PI 343565","China","oleracea"
"128",1,2,1,6,"PI 343565","China","oleracea"
"128",1,3,1,3,"PI 343565","China","oleracea"
"128",1,1,2,7,"PI 343565","China","oleracea"
"128",1,2,2,5,"PI 343565","China","oleracea"
"128",1,3,2,6,"PI 343565","China","oleracea"
"128",2,1,3,2,"PI 343565","China","oleracea"
"128",2,2,3,3,"PI 343565","China","oleracea"
"128",2,3,3,1,"PI 343565","China","oleracea"
"128",2,1,4,4,"PI 343565","China","oleracea"
"128",2,2,4,4,"PI 343565","China","oleracea"
"128",2,3,4,3,"PI 343565","China","oleracea"
"128",2,1,5,6,"PI 343565","China","oleracea"
"128",2,2,5,6,"PI 343565","China","oleracea"
"128",2,3,5,4,"PI 343565","China","oleracea"
"129",1,1,1,4,"PI 343576","Czech Republic","oleracea"
"129",1,2,1,4,"PI 343576","Czech Republic","oleracea"
"129",1,3,1,4,"PI 343576","Czech Republic","oleracea"
"129",1,1,2,7,"PI 343576","Czech Republic","oleracea"
"129",1,2,2,3,"PI 343576","Czech Republic","oleracea"
"129",1,3,2,3,"PI 343576","Czech Republic","oleracea"
"129",2,1,3,2,"PI 343576","Czech Republic","oleracea"
"129",2,2,3,1,"PI 343576","Czech Republic","oleracea"
"129",2,3,3,2,"PI 343576","Czech Republic","oleracea"
"129",2,1,4,4,"PI 343576","Czech Republic","oleracea"
"129",2,2,4,4,"PI 343576","Czech Republic","oleracea"
"129",2,3,4,3,"PI 343576","Czech Republic","oleracea"
"129",2,1,5,5,"PI 343576","Czech Republic","oleracea"
"129",2,2,5,5,"PI 343576","Czech Republic","oleracea"
"129",2,3,5,2,"PI 343576","Czech Republic","oleracea"
"130",1,1,1,5,"PI 343630","Japan","oleracea"
"130",1,2,1,7,"PI 343630","Japan","oleracea"
"130",1,3,1,1,"PI 343630","Japan","oleracea"
"130",1,1,2,4,"PI 343630","Japan","oleracea"
"130",1,2,2,8,"PI 343630","Japan","oleracea"
"130",1,3,2,4,"PI 343630","Japan","oleracea"
"130",2,1,3,3,"PI 343630","Japan","oleracea"
"130",2,2,3,3,"PI 343630","Japan","oleracea"
"130",2,3,3,2,"PI 343630","Japan","oleracea"
"130",2,1,4,5,"PI 343630","Japan","oleracea"
"130",2,2,4,5,"PI 343630","Japan","oleracea"
"130",2,3,4,4,"PI 343630","Japan","oleracea"
"130",2,1,5,8,"PI 343630","Japan","oleracea"
"130",2,2,5,6,"PI 343630","Japan","oleracea"
"130",2,3,5,5,"PI 343630","Japan","oleracea"
"131",1,1,1,3,"PI 343646","Netherlands","oleracea"
"131",1,2,1,6,"PI 343646","Netherlands","oleracea"
"131",1,3,1,5,"PI 343646","Netherlands","oleracea"
"131",1,1,2,6,"PI 343646","Netherlands","oleracea"
"131",1,2,2,5,"PI 343646","Netherlands","oleracea"
"131",1,3,2,6,"PI 343646","Netherlands","oleracea"
"131",2,1,3,2,"PI 343646","Netherlands","oleracea"
"131",2,2,3,2,"PI 343646","Netherlands","oleracea"
"131",2,3,3,2,"PI 343646","Netherlands","oleracea"
"131",2,1,4,4,"PI 343646","Netherlands","oleracea"
"131",2,2,4,4,"PI 343646","Netherlands","oleracea"
"131",2,3,4,4,"PI 343646","Netherlands","oleracea"
"131",2,1,5,5,"PI 343646","Netherlands","oleracea"
"131",2,2,5,6,"PI 343646","Netherlands","oleracea"
"131",2,3,5,6,"PI 343646","Netherlands","oleracea"
"132",1,1,1,4,"PI 343664","Norway","oleracea"
"132",1,2,1,5,"PI 343664","Norway","oleracea"
"132",1,3,1,4,"PI 343664","Norway","oleracea"
"132",1,1,2,2,"PI 343664","Norway","oleracea"
"132",1,2,2,4,"PI 343664","Norway","oleracea"
